Probe Set ID	Gene Symbol
1453559_a_at	Sel1l
1453560_at	Fem1a
1453561_x_at	8430431K14Rik
1453562_a_at	Nmral1
1453563_at	Nmral1
1453564_a_at	Vps24
1453565_at	Ndufab1
1453566_at	Prr8
1453567_s_at	Tmem216
1453568_at	Dapl1
1453569_s_at	Mark4
1453570_x_at	Bet1l
1453571_at	Depdc6
1453572_a_at	Plp2
1453573_at	Hist1h3d
1453574_at	Hba-a1
1453575_at	1200003I10Rik
1453576_at	Nipbl
1453577_at	Ube2cbp
1453578_at	Pter
1453579_at	Phf12
1453580_at	Mettl13
1453581_at	Cep170
1453582_at	Chka
1453583_at	Zzef1
1453584_at	Stk36
1453585_at	1600010M07Rik
1453586_at	Entpd1
1453587_at	Ggt6
1453588_at	Car3
1453589_a_at	6820431F20Rik
1453590_at	Arl5b
1453591_at	5730437N04Rik
1453592_at	Lrrc39
1453593_at	Vgll3
1453594_at	4930451G09Rik
1453595_at	2900064B18Rik
1453596_at	Id2
1453597_at	4933425O20Rik
1453598_at	3110082D06Rik
1453599_at	Trim71
1453600_at	Ccdc18
1453601_at	Idh2
1453602_at	Fam164c
1453603_at	2700022O18Rik
1453604_a_at	Hbs1l
1453605_s_at	Ccdc91
1453606_at	4931403G20Rik
1453607_at	Mfap3l
1453608_at	Cspp1
1453609_s_at	Ccdc9
1453610_at	4931406B18Rik
1453611_at	Rbbp6
1453612_at	Nek1
1453613_at	A130006I12Rik
1453614_a_at	Nfe2l3
1453615_at	---
1453616_at	3830408C21Rik
1453617_at	Zranb3
1453618_at	4933424N20Rik
1453619_at	Efcab1
1453620_at	Cttnbp2
1453621_at	LOC100044696
1453622_s_at	Mllt3
1453623_a_at	Rad23a
1453624_at	Trim6
1453625_at	Dtna
1453626_at	3930402G23Rik
1453627_at	2610020P09Rik
1453628_s_at	Lrrc2
1453629_at	4930478L05Rik
1453630_at	Galnt14
1453631_at	Stx8
1453632_at	4930538K18Rik /// LOC100045650
1453633_a_at	Rnf41
1453634_a_at	Erp29
1453635_at	Clec16a
1453636_at	Pcgf5
1453637_at	5430410E06Rik
1453638_at	9030420J04Rik
1453639_s_at	0610037D15Rik
1453640_at	2210019G11Rik
1453641_at	Bcas1
1453642_at	6530411M01Rik
1453643_at	1700001L19Rik
1453644_at	Obp1a
1453645_at	2700046A07Rik
1453646_at	3110005L21Rik
1453647_at	E130112N10Rik
1453648_at	Susd3
1453649_at	C030039L03Rik
1453650_at	4930413F20Rik
1453651_a_at	Brp44l
1453652_at	4933400F21Rik
1453653_at	6330576A10Rik /// Gm4423
1453654_at	Cnot10
1453655_at	2900005J15Rik
1453656_a_at	4933431G14Rik
1453657_at	2310065F04Rik
1453658_at	5830477G23Rik
1453659_at	Cenpo
1453660_at	5430420F09Rik
1453661_at	9130403I23Rik
1453662_at	LOC77413
1453663_at	4932442E05Rik
1453664_at	9130017K11Rik
1453665_at	4930529M08Rik
1453666_at	Rnf32
1453667_at	1700065D16Rik
1453668_at	3110052M02Rik
1453669_at	4930578C19Rik
1453670_at	Usp50
1453671_at	9430041J12Rik
1453672_at	2810038L03Rik
1453673_at	LOC100046982
1453674_at	Gcnt2
1453675_at	Slc16a10
1453676_at	A930041D05Rik
1453677_a_at	Derl3
1453678_at	Mbd1
1453679_at	1700100I10Rik
1453680_at	8030456M14Rik
1453681_at	Atpif1
1453682_at	---
1453683_a_at	Cep55
1453684_s_at	Zc3h15
1453685_at	Nudt7
1453686_x_at	Nphp1
1453687_at	Slc4a3
1453688_at	Cwf19l2
1453689_at	Fance
1453690_at	Mpp7
1453691_at	4921528I07Rik
1453692_at	4930581F22Rik
1453693_at	Wdr20b
1453694_at	Gm9725
1453695_at	B430211C08Rik
1453696_at	4921508A21Rik
1453697_at	6530402F18Rik
1453698_at	6030451C04Rik
1453699_at	4930448D08Rik
1453700_s_at	4933403O03Rik /// Gm4981
1453701_at	4921515E04Rik
1453702_at	Ccdc105
1453703_at	Dnahc17
1453704_at	---
1453705_at	B230110C06Rik
1453706_at	2900042A17Rik
1453707_at	4930480G23Rik
1453708_a_at	Gsto2
1453709_at	Grit
1453710_at	Tmem116
1453711_at	Rspo4
1453712_a_at	Map2k5
1453713_s_at	4930546H06Rik
1453714_a_at	Shroom3
1453715_at	Sv2c
1453716_at	4930480K23Rik
1453717_s_at	Ttll10
1453718_at	Bcl2l12
1453719_at	4930506C21Rik
1453720_at	Rnf157
1453721_a_at	Slc31a2
1453722_s_at	LOC100048559 /// Sfrs1
1453723_x_at	Gm1821 /// Ubb
1453724_a_at	Serpinf1
1453725_a_at	Mrps7
1453726_s_at	2810407C02Rik
1453727_at	Esf1
1453728_a_at	Mrps17
1453729_a_at	Rpl37
1453730_at	Samd8
1453731_a_at	Tmem77
1453732_at	Ccdc90a
1453733_a_at	4933434E20Rik
1453734_at	Atrx
1453735_at	5730455P16Rik
1453736_s_at	B230219D22Rik
1453737_at	Wipf2
1453738_at	C330018D20Rik
1453739_at	Tmem126b
1453740_a_at	Ccnl2
1453741_x_at	Angel2
1453742_at	Vps33a
1453743_x_at	Phf14
1453744_a_at	Ankrd40
1453745_at	2700038G22Rik
1453746_at	Fnbp1
1453747_at	2810021J22Rik
1453748_a_at	Kif23
1453749_at	2610507I01Rik
1453750_x_at	Pitpnc1
1453751_at	Dhx38
1453752_at	Rpl17
1453753_at	Dtl
1453754_at	S100pbp
1453755_at	Lsm11
1453756_at	2900075N08Rik /// Nlgn3
1453757_at	Herc5
1453758_at	Ccdc34
1453759_at	---
1453760_at	Mier1
1453761_at	Phf6
1453762_at	Vps26b
1453763_at	Txndc11
1453764_at	3110021N24Rik
1453765_at	A330106J01Rik
1453766_a_at	Efcab6
1453767_a_at	Nt5m
1453768_a_at	Fam110a
1453769_at	Ckap2l
1453770_at	Cpa4
1453771_at	Gulp1
1453772_at	Syngr1
1453773_at	Rnf220
1453774_at	Fam123b
1453775_at	Rictor
1453776_at	Snx21
1453777_a_at	Ndst3
1453778_at	2810407C02Rik
1453779_at	1700020L24Rik
1453780_at	ENSMUSG00000043151
1453781_at	---
1453782_at	3021401C12Rik
1453783_at	6330411E07Rik
1453784_at	Ilkap
1453785_at	Taz
1453786_at	4933430H15Rik
1453787_at	Tmx4
1453788_at	---
1453789_at	4933440N22Rik
1453790_at	5730403B10Rik
1453791_at	C130071C03Rik
1453792_at	Zfp329
1453793_at	1700026J12Rik
1453794_at	Fer1l4
1453795_at	Fahd2a
1453796_a_at	Ergic2
1453797_at	Phospho2
1453798_at	Ccdc93
1453799_at	9430038I01Rik
1453800_at	Rnf181
1453801_at	Them5
1453802_at	Limch1
1453803_at	Tia1
1453804_a_at	Orc4l
1453805_at	Hmgcl
1453806_at	Ndufb2
1453807_at	6330563C09Rik
1453808_at	2210416O15Rik
1453809_at	Lypd5
1453810_at	Aftph
1453811_at	Hspa9
1453812_at	Jakmip2
1453813_at	Cd200r3
1453814_at	Bcl11a
1453815_at	Spc25
1453816_at	5730427N09Rik
1453817_at	Abca6
1453818_a_at	2210404J11Rik
1453819_x_at	Stx18
1453820_at	BC065403
1453821_at	N6amt1
1453822_at	Dnalc1
1453823_a_at	Ccdc76
1453824_at	Ccdc76
1453825_at	4933421O10Rik
1453826_at	Pard3b
1453827_at	1110035H17Rik
1453828_at	4932422M17Rik
1453829_at	2310007J06Rik
1453830_at	Eed
1453831_at	Tmem138
1453832_at	5330430P22Rik
1453833_a_at	Rnaseh1
1453834_at	1500002C15Rik
1453835_at	4930505M18Rik
1453836_a_at	Mgll
1453837_at	Fam65b
1453838_at	4930471G03Rik
1453839_a_at	Pi16
1453840_at	Gm8276 /// Pabpc1
1453841_at	2310050P20Rik
1453842_at	4930448K12Rik
1453843_at	Thap6
1453844_at	Chit1
1453845_at	4733401D01Rik
1453846_at	Chd2
1453847_at	A930037O16Rik
1453848_s_at	Zbed3
1453849_s_at	Hnrnpab
1453850_at	1500002I01Rik
1453851_a_at	Gadd45g
1453852_at	Ddx50
1453853_a_at	Arhgef12
1453854_at	Ptar1
1453855_at	Mxra7
1453856_at	Zbtb46
1453857_at	Rnf180
1453858_at	Slc35a2
1453859_at	Uqcc
1453860_s_at	Nr3c1
1453861_at	Fam78b
1453862_at	4930465K10Rik
1453863_at	3300002P09Rik
1453864_at	Rdh14
1453865_a_at	Otud5
1453866_a_at	Xk
1453867_at	Fbxw2
1453868_at	Ccdc11
1453869_at	Gm5085
1453870_at	1810018F18Rik
1453871_at	Slc6a11
1453872_at	Dmrtc2
1453873_at	4933421H06Rik
1453874_at	4933401B06Rik
1453875_at	Slc7a15
1453876_at	1700120B22Rik
1453877_at	4930467D21Rik
1453878_at	Ubr2
1453879_at	1700016H13Rik
1453880_s_at	Ccdc30
1453881_x_at	Cetn1
1453882_at	1700034F02Rik
1453883_at	4933425B07Rik
1453884_at	4930402K13Rik
1453885_at	Slc24a2
1453886_a_at	Slc25a26
1453887_a_at	Tiam1
1453888_at	Cpne4
1453889_at	4930461C15Rik
1453890_at	---
1453891_at	Ptrf
1453892_at	A930007I19Rik
1453893_at	4933412O06Rik
1453894_at	4933434C23Rik
1453895_at	C330026N13Rik
1453896_at	Pdzd2
1453897_at	C030014A21Rik
1453898_at	Itgb1bp3
1453899_at	Rbm6
1453900_at	1700018A14Rik
1453901_at	Aldoa
1453902_at	Eif2ak1
1453903_at	4930503B20Rik
1453904_at	Ccdc146
1453905_at	5033415L01Rik
1453906_at	Med13l
1453907_at	C030041B07Rik
1453908_at	Ptprb
1453909_at	4930505N22Rik
1453910_at	4930500A05Rik
1453911_at	---
1453912_at	Zfp558
1453913_a_at	Tap2
1453914_at	Hsp25-ps1
1453915_a_at	Slc37a3
1453916_at	4933431K23Rik
1453917_at	Ifitm7
1453918_at	Ccbe1
1453919_at	2610028H24Rik
1453920_a_at	Mospd2
1453921_at	4930429F11Rik
1453922_at	4921539H07Rik
1453923_at	Ccdc83
1453924_a_at	Ptgfr
1453925_at	4930429F24Rik
1453926_at	Rad54l
1453927_at	LOC100046674
1453928_a_at	Ssb
1453929_at	Rnf24
1453930_at	1110015M06Rik
1453931_at	Col14a1
1453932_at	Agbl4
1453933_at	4933435E02Rik
1453934_at	4930535C22Rik
1453935_a_at	Ccdc7
1453936_at	---
1453937_at	4933407G14Rik
1453938_at	9330198N18Rik
1453939_x_at	Gm9706
1453940_at	2810404M03Rik
1453941_at	4930579P08Rik
1453942_at	1700123I01Rik
1453943_a_at	Acpp
1453944_at	5430435K18Rik
1453945_at	2310005E17Rik
1453946_a_at	Sdccag8
1453947_at	Kif24
1453948_at	4930529K09Rik
1453949_s_at	Lypla1
1453950_a_at	Xrcc2
1453951_a_at	D19Ertd652e
1453952_at	4930572G02Rik
1453953_at	9130015A21Rik
1453954_a_at	Mrps5
1453955_a_at	Fam122c
1453956_a_at	Pftk1
1453957_a_at	Igf2bp3
1453958_at	2610203C22Rik
1453959_at	Zfp763
1453960_a_at	Capzb
1453961_a_at	Mospd3
1453962_at	Pfn3
1453963_at	1600014C23Rik
1453964_at	1700021A07Rik
1453965_at	4930432O09Rik
1453966_at	2610008G14Rik
1453967_at	1700093J21Rik
1453968_at	4833439F03Rik
1453969_at	Prl8a1
1453970_at	Abca12
1453971_at	2610015P09Rik
1453972_x_at	Med1
1453973_s_at	2900057H02Rik /// Tmem143
1453974_at	1700023A20Rik
1453975_a_at	1700029M20Rik
1453976_at	4432414F05Rik
1453977_at	Exoc4
1453978_at	4921522H14Rik
1453979_at	Rbm12b
1453980_at	5330434G04Rik
1453981_at	Fam122a
1453982_at	Mdm4
1453983_a_at	Mett10d
1453984_at	Ifi30 /// Pik3r2
1453985_at	0610007P08Rik
1453986_at	Lig3
1453987_at	Klhl28
1453988_a_at	Ide
1453989_at	Stxbp4
1453990_at	4930554G24Rik
1453991_at	Cenpo
1453992_at	Zpbp
1453993_a_at	Bnip2
1453994_at	C230094A16Rik
1453995_a_at	Trmt2a
1453996_a_at	Cts3
1453997_a_at	Nes
1453998_at	Smap1
1453999_at	Urb1
1454000_s_at	4930578N16Rik
1454001_at	Btf3
1454002_at	---
1454003_at	Afg3l2
1454004_at	5033414K04Rik
1454005_at	Fmo2
1454006_a_at	Ubxn8
1454007_a_at	Zfp142
1454008_at	Prmt3
1454009_at	1700008O03Rik
1454010_a_at	1700025E21Rik
1454011_a_at	Rpa2
1454012_a_at	Parp6
1454013_at	1810062O18Rik
1454014_a_at	Mkks
1454015_a_at	Cdh13
1454016_at	---
1454017_at	4921509O07Rik
1454018_at	Tlk2
1454019_at	ENSMUSG00000038461
1454020_at	4930554H23Rik
1454021_a_at	Exosc10
1454022_at	Ephb2
1454023_a_at	Chpf
1454024_at	Lrrc9
1454025_at	Ddo
1454026_a_at	Rgs3
1454027_at	4930448N21Rik
1454028_at	4931402H11Rik
1454029_at	4930431F12Rik
1454030_at	Saps3
1454031_at	2310029O18Rik
1454032_at	Neto2
1454033_at	Pdilt
1454034_a_at	Usp21
1454035_at	3110009E22Rik
1454036_a_at	Usp15
1454037_a_at	Flt1
1454038_at	4833403I15Rik
1454039_at	4921517D16Rik
1454040_at	4930412C18Rik
1454041_at	Pibf1
1454042_a_at	Srpk1
1454043_a_at	Kcnab1
1454044_a_at	Pex3
1454045_a_at	Pgs1
1454046_x_at	Pgs1
1454047_a_at	2410017P07Rik
1454048_a_at	4931408A02Rik /// LOC630876
1454049_at	Gsdmcl-ps
1454050_at	4921521D15Rik
1454051_at	Fam123a
1454052_at	Hormad2
1454053_at	Slc9a9
1454054_at	4930459I23Rik
1454055_at	1600029O15Rik
1454056_at	9030407P20Rik
1454057_at	4930470B04Rik
1454058_at	4931406E20Rik
1454059_at	4930500F04Rik
1454060_a_at	Nras
1454061_at	Thumpd3
1454062_at	4933402D24Rik
1454063_at	4933412E24Rik
1454064_a_at	Rnf138
1454065_at	4930562D21Rik
1454066_at	Mina
1454067_a_at	4931406C07Rik
1454068_at	4930470H14Rik
1454069_at	9030409C19Rik
1454070_a_at	Ddhd1
1454071_at	Ly6k
1454072_at	4731417B20Rik
1454073_at	4930455D15Rik
1454074_a_at	Rsrc2
1454075_s_at	Nudt13
1454076_at	Lrrc17
1454077_at	Vti1a
1454078_a_at	Gal3st1
1454079_at	4933400F03Rik
1454080_at	Klhdc6
1454081_at	---
1454082_a_at	Giyd2
1454083_at	4930440C22Rik
1454084_a_at	Senp8
1454085_at	4933409D19Rik
1454086_a_at	Lmo2
1454087_at	Zfp618
1454088_at	5330411O13Rik
1454089_at	Apobec4
1454090_at	Pdss1
1454091_at	Psg21
1454092_a_at	Gtf2h3
1454093_at	4933436I20Rik
1454094_at	4930471E19Rik
1454095_at	4930579H20Rik
1454096_a_at	4930555I21Rik
1454097_at	Zcwpw2
1454098_at	Olfr112
1454099_at	4930593A02Rik
1454100_at	4930480E11Rik
1454101_at	4933401P06Rik
1454102_at	5031425E22Rik
1454103_at	Dnahc2
1454104_a_at	Slc16a9
1454105_at	---
1454106_a_at	Cxxc1
1454107_a_at	Kif2a
1454108_at	4930524O08Rik
1454109_a_at	Jmjd6
1454110_at	4930408K08Rik
1454111_at	4930404A10Rik
1454112_a_at	Haus2
1454113_at	4930472D12Rik
1454114_a_at	Nhedc1
1454115_at	4930572J10Rik
1454116_a_at	Mterfd1
1454117_at	5330439B14Rik
1454118_at	5830410O09Rik
1454119_at	Mknk1
1454120_a_at	Pcgf6
1454121_x_at	Ccdc18
1454122_at	1810011H11Rik
1454123_at	4933406K04Rik
1454124_at	1700067K01Rik
1454125_a_at	Wdr69
1454126_at	0710001A04Rik
1454127_at	---
1454128_at	4930413E15Rik
1454129_at	4933416M06Rik
1454130_at	4930432J01Rik
1454131_at	4931413K12Rik
1454132_at	7630402f16rik
1454133_s_at	4930523O13Rik
1454134_at	5730412P04Rik
1454135_at	4930458K08Rik
1454136_a_at	4921524J17Rik
1454137_s_at	Hfe2
1454138_a_at	Stk31
1454139_at	4930405N21Rik
1454140_at	Gm11149
1454141_at	5730416O20Rik
1454142_a_at	Pwp1
1454143_at	4930442H23Rik
1454144_a_at	Ccnc
1454145_at	Pla2r1
1454146_at	9530036M11Rik
1454147_at	2810429I04Rik
1454148_at	4930443B20Rik
1454149_a_at	Ccnl2
1454150_at	4930453O03Rik
1454151_at	Tmem167
1454152_a_at	Grk4
1454153_at	4930556J24Rik
1454154_at	4933416I08Rik
1454155_at	4930500H12Rik
1454156_at	Spats2l
1454157_a_at	Pla2g2d
1454158_at	Mpp7
1454159_a_at	Igfbp2
1454160_at	4930483C13Rik
1454161_s_at	0610007P14Rik
1454162_at	4930518P08Rik
1454163_at	5730420D15Rik
1454164_at	4921523L03Rik
1454165_at	1700025K04Rik
1454166_at	1700040N02Rik
1454167_at	Nr2c2
1454168_a_at	Clpb
1454169_a_at	Epsti1
1454170_at	E130101E03Rik
1454171_x_at	9530053H05Rik
1454172_at	Bcorl1
1454173_at	Sh2d4b
1454174_a_at	C330007P06Rik
1454175_at	4930517N10Rik
1454176_at	Ercc8
1454177_at	4930597G03Rik
1454178_at	2610027F03Rik
1454179_at	4933406K04Rik
1454180_at	Armc2
1454181_at	Fam164b
1454182_at	5430417C01Rik
1454183_at	Rbm42
1454184_a_at	Ikbkb
1454185_at	4933436E23Rik
1454186_a_at	Cars2
1454187_at	Pkd1l2
1454188_at	4921508D12Rik
1454189_at	4930557J02Rik
1454190_at	9630013K17Rik
1454191_at	Krtap5-3
1454192_at	4930579C15Rik
1454193_at	5430401H09Rik
1454194_at	9330118I20Rik
1454195_at	4933433G19Rik
1454196_at	4930568A13Rik
1454197_a_at	Ccdc86
1454198_a_at	Efcab1
1454199_at	1700014N06Rik
1454200_at	Zeb2
1454201_a_at	Ccny
1454202_a_at	1700061J05Rik
1454203_at	1700061J05Rik
1454204_at	4930442G10Rik
1454205_at	4930448A20Rik
1454206_a_at	Adam15
1454207_at	C430039J16Rik
1454208_at	4930483O08Rik
1454209_at	Fam57b
1454210_at	4933428M09Rik
1454211_a_at	Shroom3
1454212_x_at	Gsdmcl2
1454213_at	Armc9
1454214_a_at	Znhit6
1454215_at	2410007B07Rik
1454216_at	4930408F14Rik
1454217_at	4930556N09Rik
1454218_at	4930405D01Rik
1454219_at	Dnajc2
1454220_at	9330185C12Rik
1454221_a_at	Kif2c
1454222_a_at	Ccdc13
1454223_at	4933423P22Rik
1454224_at	2010300F17Rik
1454225_s_at	D3Ertd751e
1454226_at	4931403M11Rik
1454227_at	Htatip2
1454228_a_at	Ccdc77
1454229_a_at	Eri2
1454230_a_at	Slc25a27
1454231_a_at	Rpgrip1
1454232_at	9430027B09Rik
1454233_at	2310006M14Rik
1454234_at	Wbscr28
1454235_a_at	Ing5
1454236_a_at	Fam118b
1454237_at	Spata9
1454238_a_at	1700010H22Rik
1454239_at	4930578G10Rik
1454240_at	Nfe2l3
1454241_at	Rwdd1
1454242_at	2310079G19Rik
1454243_at	Ick
1454244_at	Mcm10
1454245_at	Csmd3
1454246_at	St3gal6
1454247_a_at	Gpa33
1454248_at	Cib4
1454249_at	D530049N12Rik
1454250_at	Exoc6b
1454251_at	1700034J04Rik
1454252_at	8030453O22Rik
1454253_at	Cinp
1454254_s_at	1600029D21Rik
1454255_at	5430434F05Rik
1454256_s_at	1700113I22Rik
1454257_at	Sptlc2
1454258_at	1110008E08Rik
1454259_s_at	Agbl4
1454260_at	LOC100047923
1454261_at	E130304I02Rik
1454262_at	1700124P09Rik
1454263_at	Gsc2
1454264_at	2310046K23Rik
1454265_a_at	Abcb10 /// LOC100048313
1454266_at	Cldnd2
1454267_a_at	Prss32
1454268_a_at	Cyba
1454269_s_at	4930519L02Rik
1454270_at	Grifin
1454271_at	1810013D15Rik
1454272_at	9630015K15Rik
1454273_at	1700025H01Rik
1454274_at	Tmem210
1454275_at	---
1454276_at	1700021O21Rik
1454277_at	1700049J03Rik
1454278_at	A430105D02Rik
1454279_at	Oaz3
1454280_at	4931406H21Rik
1454281_at	Xpo7
1454282_at	1700084C06Rik
1454283_at	Slc38a9
1454284_at	Slc25a25
1454285_at	2900042E19Rik
1454286_at	1110004M10Rik
1454287_at	4931428A05Rik
1454288_at	5830468K08Rik
1454289_at	Zhx3
1454290_at	4930573O21Rik
1454291_at	4933428P19Rik
1454292_at	Gmcl1
1454293_at	Rbl1
1454294_at	2310061A09Rik
1454295_at	Nrip1
1454296_at	4631402F24Rik
1454297_at	4631402F24Rik
1454298_at	4932430A15Rik
1454299_at	4833422B07Rik
1454300_at	4933424C09Rik
1454301_at	2900073C17Rik
1454302_at	5730410E19Rik
1454303_at	Epn2
1454304_at	Epn2
1454305_at	Cbx3
1454306_at	Gm10266 /// Prrc1
1454307_at	1810058N15Rik
1454308_at	1700030C10Rik
1454309_at	2810002N01Rik
1454310_at	5830490A12Rik
1454311_at	---
1454312_at	Gm9684
1454313_at	Egfr
1454314_at	4930578G10Rik
1454315_at	3300002A11Rik
1454316_at	5830426C09Rik
1454317_at	Adam1b
1454318_at	2810403D21Rik
1454319_at	4930402H05Rik
1454320_at	5830420C07Rik
1454321_at	1500005C15Rik
1454322_at	4933404M09Rik
1454323_at	5830433D23Rik
1454324_at	4930487N04Rik
1454325_at	4930487N04Rik
1454326_at	1700017H01Rik
1454327_at	4933430H06Rik
1454328_at	2900060K15Rik
1454329_at	4933415J04Rik
1454330_at	4933415J04Rik
1454331_at	9430092D12Rik
1454332_at	6030442H21Rik
1454333_at	Cryga
1454334_at	Zfp711
1454335_at	9130214F15Rik
1454336_at	---
1454337_at	6330571C24Rik
1454338_at	Bat2d
1454339_at	4930551I15Rik
1454340_at	9530025H10Rik
1454341_at	4933404I11Rik
1454342_at	C030007D22Rik
1454343_at	6430710M23Rik
1454344_at	Slc44a1
1454345_at	1700081H04Rik
1454346_at	4930540E01Rik
1454347_at	4930540E01Rik
1454348_at	4933407C09Rik
1454349_at	2810487C13Rik
1454350_at	Intu
1454351_at	4933435C09Rik
1454352_at	A930028O11Rik
1454353_at	4833420D23Rik
1454354_at	8030476L19Rik
1454355_at	1810021M19Rik
1454356_at	1810021M19Rik
1454357_at	3110067C02Rik
1454358_at	2900060N12Rik
1454359_at	Slc12a6
1454360_at	4930418C01Rik
1454361_at	9230106L01Rik
1454362_at	8030431A06Rik
1454363_at	9430099H24Rik
1454364_at	9530025L08Rik
1454365_at	4930554P06Rik
1454366_at	4833419A21Rik
1454367_at	---
1454368_at	Psmd7
1454369_a_at	Nfatc4
1454370_at	4930557B21Rik
1454371_at	Sypl2
1454372_at	Cd80
1454373_x_at	Ubc
1454374_at	Cd302
1454375_at	5730458M16Rik
1454376_at	4833410I11Rik
1454377_at	2700080J24Rik
1454378_at	Gm2423 /// Ywhaq
1454379_at	5730405O12Rik
1454380_at	Phactr4
1454381_at	5033428C03Rik
1454382_at	Samd4
1454383_at	5430434G16Rik
1454384_at	2900057C01Rik
1454385_at	1700018P08Rik
1454386_at	6430500D05Rik
1454387_at	Panx3
1454388_at	2900046F13Rik
1454389_at	Lrch4
1454390_at	Lrch4
1454391_at	6030442K20Rik
1454392_at	9230112J17Rik
1454393_at	Dzip3
1454394_at	4932432N04Rik
1454395_at	4632404M16Rik
1454396_at	4632409D06Rik
1454397_at	4632418H02Rik
1454398_at	---
1454399_at	Fam23a
1454400_at	4632432E15Rik
1454401_at	---
1454402_at	3110048L19Rik
1454403_at	---
1454404_at	2610011E03Rik
1454405_at	4930453J04Rik
1454406_at	4930453J04Rik
1454407_at	---
1454408_at	4930544L18Rik
1454409_at	4833408G04Rik
1454410_at	9130414P19Rik
1454411_at	4933406F09Rik
1454412_at	2810410P21Rik
1454413_at	4933424H11Rik
1454414_at	Btbd7
1454415_at	Safb
1454416_at	5730575I04Rik
1454417_at	4933408M05Rik
1454418_at	5330421C15Rik
1454419_at	4930537H20Rik
1454420_at	5730420F10Rik
1454421_at	4930423D22Rik
1454422_at	4930456J16Rik
1454423_at	Tmem180
1454424_at	Odz2
1454425_at	5830495A06Rik
1454426_at	4930519E07Rik
1454427_at	---
1454428_at	4930467D19Rik
1454429_at	5830462O15Rik
1454430_at	Pde11a
1454431_at	9030613N10Rik
1454432_at	4933423N03Rik
1454433_at	6330526H18Rik
1454434_at	9030607J07Rik
1454435_at	---
1454436_at	4921506L19Rik
1454437_at	---
1454438_at	Rab27a
1454439_at	4833419G08Rik
1454440_at	4930421C12Rik
1454441_at	Bnip2
1454442_at	Bnip2
1454443_at	4833411I10Rik
1454444_at	5730406E14Rik
1454445_at	5430430K15Rik
1454446_at	4930564B12Rik
1454447_at	5830434F19Rik
1454448_at	2900018E21Rik
1454449_at	Rabepk
1454450_at	4930572C08Rik
1454451_at	5330430B06Rik
1454452_at	4933428L01Rik
1454453_at	2610011I18Rik
1454454_at	---
1454455_at	6530413G14Rik
1454456_at	6530413G14Rik
1454457_at	4930439G18Rik
1454458_at	6230426I18Rik
1454459_at	4933423L19Rik
1454460_at	5730433N10Rik
1454461_at	5830433M15Rik
1454462_at	6430605C03Rik
1454463_at	5430402O13Rik
1454464_at	2700078F05Rik
1454465_at	5830435N06Rik
1454466_at	4933407I18Rik
1454467_at	Gm14025
1454468_at	5430434N17Rik
1454469_at	5430434N17Rik
1454470_at	4930404F17Rik
1454471_at	3110062G12Rik
1454472_at	2900092N22Rik
1454473_at	4933433M23Rik
1454474_at	4933433M23Rik
1454475_at	4921524M04Rik
1454476_at	4933428L12Rik
1454477_at	5530401A10Rik
1454478_at	3100002H20Rik
1454479_at	---
1454480_at	4933439N06Rik
1454481_at	Mif
1454482_at	5830474E16Rik
1454483_at	6330590E21Rik
1454484_at	4933424L07Rik
1454485_at	4930456G14Rik
1454486_at	9530002O20Rik
1454487_at	5830490A04Rik
1454488_at	4930534I15Rik
1454489_at	4930513L20Rik
1454490_at	4930423C22Rik
1454491_at	2900040J22Rik
1454492_at	8430418B16Rik
1454493_at	5033425B01Rik
1454494_at	5830448L01Rik
1454495_at	4930432H08Rik
1454496_at	5031415H12Rik
1454497_at	5230401M06Rik
1454498_at	9230118N17Rik
1454499_at	4933431C10Rik
1454500_at	6330419E04Rik
1454501_at	6330419E04Rik
1454502_at	2900022B07Rik
1454503_at	9030201C23Rik
1454504_at	Kcnip1
1454505_at	6330562C20Rik
1454506_at	8430432A02Rik
1454507_at	8430432A02Rik
1454508_at	4930485E13Rik
1454509_at	4930444E06Rik
1454510_at	2900034C19Rik
1454511_at	9430018C23Rik
1454512_at	9430018C23Rik
1454513_at	9430031J08Rik
1454514_at	5730415C11Rik
1454515_at	5430425E15Rik
1454516_at	4930424E08Rik
1454517_at	C030011I16Rik
1454518_at	4930429L21Rik
1454519_at	4930429L21Rik
1454520_at	5830415B17Rik
1454521_at	2810421E14Rik
1454522_at	4930573G07Rik
1454523_at	C530007A02Rik
1454524_at	2310075M01Rik
1454525_at	15-Sep
1454526_at	9430014F16Rik
1454527_at	8430437B07Rik
1454528_at	A930011E06Rik
1454529_at	---
1454530_at	Pick1
1454531_at	C030043A13Rik
1454532_at	C030043A13Rik
1454533_at	9430085L16Rik
1454534_at	Ing1
1454535_at	A430110A21Rik
1454536_at	Tmem30c
1454537_at	4930556A12Rik
1454538_at	D730048A03Rik
1454539_at	4933417G07Rik
1454540_at	Fam63a
1454541_at	---
1454542_at	9330179C17Rik
1454543_at	---
1454544_at	9530078B04Rik
1454545_at	4933403L11Rik
1454546_at	4933403L11Rik
1454547_at	2310045N14Rik
1454548_at	1700039M15Rik
1454549_at	2900005I04Rik
1454550_at	4930478M09Rik
1454551_at	9530034D02Rik
1454552_at	4930456K20Rik
1454553_at	4930509E22Rik
1454554_at	9330159N22Rik
1454555_at	Zfp572
1454556_at	2700057C20Rik
1454557_at	6720454L07Rik
1454558_at	5430416B10Rik
1454559_at	Sh3bgr
1454560_at	4930519N06Rik
1454561_at	9430087B13Rik
